category_id,dt,review_cnt,avg_score,low_score_rate
CATE_116,2013-04-30,14,4.857142857142857,0.0
CATE_116,2013-05-01,17,4.411764705882353,0.058823529411764705
CATE_116,2013-05-02,15,4.333333333333333,0.06666666666666667
CATE_116,2013-05-03,18,4.777777777777778,0.05555555555555555
CATE_116,2013-05-04,22,4.909090909090909,0.0
CATE_116,2013-05-05,17,4.823529411764706,0.0
CATE_116,2013-05-06,17,4.882352941176471,0.0
CATE_116,2013-05-07,25,4.48,0.04
CATE_116,2013-05-08,23,4.478260869565218,0.043478260869565216
CATE_116,2013-05-09,22,4.363636363636363,0.0
CATE_116,2013-05-10,20,4.55,0.05
CATE_116,2013-05-11,11,3.8181818181818183,0.18181818181818182
CATE_116,2013-05-12,22,4.636363636363637,0.045454545454545456
CATE_116,2013-05-13,20,4.65,0.0
CATE_116,2013-05-14,20,4.7,0.0
CATE_116,2013-05-15,13,4.153846153846154,0.07692307692307693
CATE_116,2013-05-16,23,4.608695652173913,0.043478260869565216
CATE_116,2013-05-17,27,4.555555555555555,0.037037037037037035
CATE_116,2013-05-18,20,4.6,0.0
CATE_116,2013-05-19,23,4.521739130434782,0.043478260869565216
CATE_116,2013-05-20,18,4.777777777777778,0.05555555555555555
CATE_116,2013-05-21,17,4.0,0.11764705882352941
CATE_116,2013-05-22,19,4.7368421052631575,0.0
CATE_116,2013-05-23,24,4.5,0.041666666666666664
CATE_116,2013-05-24,20,4.75,0.0
CATE_116,2013-05-25,13,4.6923076923076925,0.0
CATE_116,2013-05-26,19,4.894736842105263,0.0
CATE_116,2013-05-27,19,4.684210526315789,0.0
CATE_116,2013-05-28,23,4.391304347826087,0.043478260869565216
CATE_116,2013-05-29,25,4.8,0.0
CATE_116,2013-05-30,16,4.6875,0.0
CATE_116,2013-05-31,21,4.666666666666667,0.0
CATE_116,2013-06-01,15,4.333333333333333,0.06666666666666667
CATE_116,2013-06-02,22,4.318181818181818,0.09090909090909091
CATE_116,2013-06-03,18,4.944444444444445,0.0
CATE_116,2013-06-04,27,4.185185185185185,0.1111111111111111
CATE_116,2013-06-05,19,4.2631578947368425,0.05263157894736842
CATE_116,2013-06-06,23,4.391304347826087,0.13043478260869565
CATE_116,2013-06-07,24,4.541666666666667,0.0
CATE_116,2013-06-08,18,4.333333333333333,0.1111111111111111
CATE_116,2013-06-09,19,4.473684210526316,0.05263157894736842
CATE_116,2013-06-10,16,4.75,0.0
CATE_116,2013-06-11,12,4.25,0.08333333333333333
CATE_116,2013-06-12,21,4.761904761904762,0.0
CATE_116,2013-06-13,18,4.666666666666667,0.05555555555555555
CATE_116,2013-06-14,19,4.842105263157895,0.0
CATE_116,2013-06-15,9,4.333333333333333,0.1111111111111111
CATE_116,2013-06-16,20,4.6,0.0
CATE_116,2013-06-17,19,4.2631578947368425,0.10526315789473684
CATE_116,2013-06-18,17,4.764705882352941,0.0
CATE_116,2013-06-19,8,4.25,0.0
CATE_116,2013-06-20,24,4.666666666666667,0.041666666666666664
CATE_116,2013-06-21,32,4.40625,0.03125
CATE_116,2013-06-22,9,4.555555555555555,0.0
CATE_116,2013-06-23,16,4.75,0.0
CATE_116,2013-06-24,24,4.333333333333333,0.08333333333333333
CATE_116,2013-06-25,22,4.681818181818182,0.0
CATE_116,2013-06-26,17,4.470588235294118,0.058823529411764705
CATE_116,2013-06-27,15,4.933333333333334,0.0
CATE_116,2013-06-28,15,4.666666666666667,0.06666666666666667
CATE_116,2013-06-29,9,4.777777777777778,0.0
CATE_116,2013-06-30,20,4.65,0.05
CATE_116,2013-07-01,21,4.285714285714286,0.09523809523809523
CATE_116,2013-07-02,9,4.444444444444445,0.0
CATE_116,2013-07-03,15,4.266666666666667,0.13333333333333333
CATE_116,2013-07-04,12,4.333333333333333,0.16666666666666666
CATE_116,2013-07-05,6,4.833333333333333,0.0
CATE_116,2013-07-06,11,4.363636363636363,0.09090909090909091
CATE_116,2013-07-07,4,4.0,0.25
CATE_116,2013-07-08,14,4.5,0.07142857142857142
CATE_116,2013-07-09,13,4.846153846153846,0.0
CATE_116,2013-07-10,10,4.1,0.1
CATE_116,2013-07-11,13,4.3076923076923075,0.15384615384615385
CATE_116,2013-07-12,20,4.45,0.05
CATE_116,2013-07-13,19,4.7894736842105265,0.05263157894736842
CATE_116,2013-07-14,9,4.888888888888889,0.0
CATE_116,2013-07-15,29,4.275862068965517,0.034482758620689655
CATE_116,2013-07-16,21,4.380952380952381,0.047619047619047616
CATE_116,2013-07-17,24,4.583333333333333,0.041666666666666664
CATE_116,2013-07-18,23,4.478260869565218,0.0
CATE_116,2013-07-19,20,4.3,0.05
CATE_116,2013-07-20,11,4.181818181818182,0.18181818181818182
CATE_116,2013-07-21,13,4.846153846153846,0.0
CATE_116,2013-07-22,19,4.421052631578948,0.0
CATE_116,2013-07-23,22,4.545454545454546,0.0
CATE_116,2013-07-24,31,4.419354838709677,0.06451612903225806
CATE_116,2013-07-25,25,4.76,0.0
CATE_116,2013-07-26,12,4.583333333333333,0.0
CATE_116,2013-07-27,17,4.823529411764706,0.0
CATE_116,2013-07-28,10,4.3,0.0
CATE_116,2013-07-29,17,4.823529411764706,0.0
CATE_116,2013-07-30,18,4.222222222222222,0.05555555555555555
CATE_116,2013-07-31,17,4.705882352941177,0.058823529411764705
CATE_116,2013-08-01,21,4.714285714285714,0.047619047619047616
CATE_116,2013-08-02,15,4.333333333333333,0.13333333333333333
CATE_116,2013-08-03,13,4.615384615384615,0.0
CATE_116,2013-08-04,8,4.25,0.0
CATE_116,2013-08-05,27,4.814814814814815,0.0
CATE_116,2013-08-06,30,4.666666666666667,0.0
CATE_116,2013-08-07,18,4.833333333333333,0.0
CATE_116,2013-08-08,20,4.55,0.1
CATE_116,2013-08-09,13,4.615384615384615,0.0
CATE_116,2013-08-10,5,4.4,0.2
CATE_116,2013-08-11,14,5.0,0.0
CATE_116,2013-08-12,13,4.769230769230769,0.0
CATE_116,2013-08-13,19,4.526315789473684,0.05263157894736842
CATE_116,2013-08-14,14,4.642857142857143,0.0
CATE_116,2013-08-15,14,4.0,0.14285714285714285
CATE_116,2013-08-16,9,4.222222222222222,0.1111111111111111
CATE_116,2013-08-17,15,4.733333333333333,0.0
CATE_116,2013-08-18,11,4.818181818181818,0.0
CATE_116,2013-08-19,14,4.428571428571429,0.0
CATE_116,2013-08-20,15,4.466666666666667,0.06666666666666667
CATE_116,2013-08-21,21,4.380952380952381,0.047619047619047616
CATE_116,2013-08-22,15,4.666666666666667,0.0
CATE_116,2013-08-23,20,4.15,0.05
CATE_116,2013-08-24,11,4.2727272727272725,0.09090909090909091
CATE_116,2013-08-25,8,4.75,0.0
CATE_116,2013-08-26,11,4.454545454545454,0.0
CATE_116,2013-08-27,12,4.333333333333333,0.08333333333333333
CATE_116,2013-08-28,17,4.705882352941177,0.0
CATE_116,2013-08-29,18,4.444444444444445,0.0
CATE_116,2013-08-30,14,4.285714285714286,0.07142857142857142
CATE_116,2013-08-31,8,4.0,0.125
CATE_116,2013-09-01,8,4.0,0.125
CATE_116,2013-09-02,14,4.571428571428571,0.0
CATE_116,2013-09-03,26,4.538461538461538,0.0
CATE_116,2013-09-04,21,4.428571428571429,0.047619047619047616
CATE_116,2013-09-05,26,4.538461538461538,0.038461538461538464
CATE_116,2013-09-06,22,4.5,0.045454545454545456
CATE_116,2013-09-07,19,4.631578947368421,0.05263157894736842
CATE_116,2013-09-08,21,4.142857142857143,0.09523809523809523
CATE_116,2013-09-09,20,4.65,0.0
CATE_116,2013-09-10,22,4.636363636363637,0.0
CATE_116,2013-09-11,18,4.666666666666667,0.0
CATE_116,2013-09-12,17,4.823529411764706,0.0
CATE_116,2013-09-13,21,4.857142857142857,0.0
CATE_116,2013-09-14,18,4.277777777777778,0.1111111111111111
CATE_116,2013-09-15,25,4.48,0.08
CATE_116,2013-09-16,21,4.523809523809524,0.09523809523809523
CATE_116,2013-09-17,21,4.857142857142857,0.0
CATE_116,2013-09-18,15,4.8,0.0
CATE_116,2013-09-19,10,4.2,0.1
CATE_116,2013-09-20,17,4.588235294117647,0.058823529411764705
CATE_116,2013-09-21,17,4.529411764705882,0.058823529411764705
CATE_116,2013-09-22,15,4.533333333333333,0.06666666666666667
CATE_116,2013-09-23,14,4.5,0.07142857142857142
CATE_116,2013-09-24,15,4.2,0.06666666666666667
CATE_116,2013-09-25,9,5.0,0.0
CATE_116,2013-09-26,19,4.421052631578948,0.05263157894736842
CATE_116,2013-09-27,21,4.571428571428571,0.0
CATE_116,2013-09-28,22,4.818181818181818,0.0
CATE_116,2013-09-29,14,4.714285714285714,0.0
CATE_116,2013-09-30,17,4.9411764705882355,0.0
CATE_116,2013-10-01,15,4.666666666666667,0.0
CATE_116,2013-10-02,14,4.285714285714286,0.0
CATE_116,2013-10-03,14,4.5,0.07142857142857142
CATE_116,2013-10-04,12,4.666666666666667,0.0
CATE_116,2013-10-05,8,4.375,0.0
CATE_116,2013-10-06,14,4.214285714285714,0.07142857142857142
CATE_116,2013-10-07,21,4.523809523809524,0.09523809523809523
CATE_116,2013-10-08,26,4.6923076923076925,0.038461538461538464
CATE_116,2013-10-09,15,4.8,0.0
CATE_116,2013-10-10,24,4.666666666666667,0.041666666666666664
CATE_116,2013-10-11,16,4.6875,0.0625
CATE_116,2013-10-12,22,4.545454545454546,0.0
CATE_116,2013-10-13,12,4.25,0.0
CATE_116,2013-10-14,13,4.538461538461538,0.07692307692307693
CATE_116,2013-10-15,15,4.333333333333333,0.13333333333333333
CATE_116,2013-10-16,9,4.777777777777778,0.0
CATE_116,2013-10-17,20,4.65,0.0
CATE_116,2013-10-18,14,4.571428571428571,0.0
CATE_116,2013-10-19,15,4.4,0.06666666666666667
CATE_116,2013-10-20,20,4.65,0.0
CATE_116,2013-10-21,16,4.5625,0.0
CATE_116,2013-10-22,13,4.384615384615385,0.07692307692307693
CATE_116,2013-10-23,14,4.714285714285714,0.0
CATE_116,2013-10-24,15,3.8666666666666667,0.26666666666666666
CATE_116,2013-10-25,18,4.611111111111111,0.0
CATE_116,2013-10-26,13,4.461538461538462,0.07692307692307693
CATE_116,2013-10-27,7,4.428571428571429,0.14285714285714285
CATE_116,2013-10-28,22,4.7727272727272725,0.0
CATE_116,2013-10-29,12,4.25,0.08333333333333333
CATE_116,2013-10-30,19,4.684210526315789,0.0
CATE_116,2013-10-31,17,4.470588235294118,0.11764705882352941
CATE_116,2013-11-01,10,4.7,0.0
CATE_116,2013-11-02,14,4.357142857142857,0.0
CATE_116,2013-11-03,11,4.454545454545454,0.0
CATE_116,2013-11-04,22,4.681818181818182,0.0
CATE_116,2013-11-05,16,4.5,0.0625
CATE_116,2013-11-06,13,4.769230769230769,0.0
CATE_116,2013-11-07,4,4.0,0.0
CATE_116,2013-11-08,12,4.333333333333333,0.08333333333333333
CATE_116,2013-11-09,9,4.777777777777778,0.0
CATE_116,2013-11-10,10,4.4,0.1
CATE_116,2013-11-11,16,4.375,0.125
CATE_116,2013-11-12,17,4.352941176470588,0.0
CATE_116,2013-11-13,9,4.666666666666667,0.0
CATE_116,2013-11-14,10,4.1,0.1
CATE_116,2013-11-15,8,4.375,0.0
CATE_116,2013-11-16,19,4.526315789473684,0.05263157894736842
CATE_116,2013-11-17,9,4.555555555555555,0.1111111111111111
CATE_116,2013-11-18,10,4.5,0.0
CATE_116,2013-11-19,10,4.4,0.1
CATE_116,2013-11-20,9,4.666666666666667,0.0
CATE_116,2013-11-21,9,3.4444444444444446,0.3333333333333333
CATE_116,2013-11-22,12,4.416666666666667,0.0
CATE_116,2013-11-23,4,4.25,0.0
CATE_116,2013-11-24,10,4.2,0.1
CATE_116,2013-11-25,10,4.6,0.0
CATE_116,2013-11-26,13,4.0,0.15384615384615385
CATE_116,2013-11-27,9,4.444444444444445,0.1111111111111111
CATE_116,2013-11-28,5,4.0,0.2
CATE_116,2013-11-29,9,4.888888888888889,0.0
CATE_116,2013-11-30,8,4.0,0.125
CATE_116,2013-12-01,5,4.0,0.2
CATE_116,2013-12-02,5,4.4,0.2
CATE_116,2013-12-03,10,4.2,0.1
CATE_116,2013-12-04,5,3.8,0.2
CATE_116,2013-12-05,6,4.5,0.0
CATE_116,2013-12-06,9,4.333333333333333,0.1111111111111111
CATE_116,2013-12-07,4,4.0,0.0
CATE_116,2013-12-08,5,4.0,0.2
CATE_116,2013-12-09,6,4.166666666666667,0.16666666666666666
CATE_116,2013-12-10,5,4.8,0.0
CATE_116,2013-12-11,1,3.0,0.0
CATE_116,2013-12-12,5,4.4,0.0
CATE_116,2013-12-13,2,4.0,0.0
CATE_116,2013-12-14,9,4.888888888888889,0.0
CATE_116,2013-12-15,3,4.333333333333333,0.0
CATE_116,2013-12-16,2,5.0,0.0
CATE_116,2013-12-17,5,4.2,0.0
CATE_116,2013-12-18,2,5.0,0.0
CATE_116,2013-12-19,4,4.75,0.0
CATE_116,2013-12-20,2,3.0,0.5
CATE_116,2013-12-21,4,5.0,0.0
CATE_116,2013-12-22,2,5.0,0.0
CATE_116,2013-12-24,4,4.5,0.0
CATE_116,2013-12-25,2,5.0,0.0
CATE_116,2013-12-26,2,5.0,0.0
CATE_116,2013-12-27,3,5.0,0.0
CATE_116,2013-12-29,1,5.0,0.0
CATE_116,2013-12-30,3,5.0,0.0
CATE_116,2013-12-31,2,4.5,0.0
CATE_116,2014-01-02,1,5.0,0.0
CATE_116,2014-01-03,1,5.0,0.0
CATE_116,2014-01-05,2,5.0,0.0
CATE_116,2014-01-07,1,5.0,0.0
CATE_1160,2013-08-04,1,5.0,0.0
CATE_1162,2010-07-25,1,2.0,1.0
CATE_1162,2010-07-30,1,4.0,0.0
CATE_1162,2010-08-04,1,1.0,1.0
CATE_1162,2010-09-05,1,1.0,1.0
CATE_1162,2010-09-20,1,5.0,0.0
CATE_1162,2010-10-17,1,5.0,0.0
CATE_1162,2010-10-25,1,4.0,0.0
CATE_1162,2011-03-01,1,5.0,0.0
CATE_1162,2011-04-01,1,5.0,0.0
CATE_1162,2011-04-05,1,2.0,1.0
CATE_1162,2011-04-11,1,4.0,0.0
CATE_1162,2011-04-16,1,5.0,0.0
CATE_1162,2011-04-17,1,3.0,0.0
CATE_1162,2011-05-02,1,5.0,0.0
CATE_1162,2011-05-24,1,2.0,1.0
CATE_1162,2011-06-22,1,5.0,0.0
CATE_1162,2011-06-27,1,5.0,0.0
CATE_1162,2011-07-20,1,3.0,0.0
CATE_1162,2011-08-07,1,4.0,0.0
CATE_1162,2011-08-08,1,3.0,0.0
CATE_1162,2011-08-16,1,5.0,0.0
CATE_1162,2011-08-21,1,3.0,0.0
CATE_1162,2011-09-28,1,5.0,0.0
CATE_1162,2011-10-13,1,5.0,0.0
CATE_1162,2011-10-24,1,5.0,0.0
CATE_1162,2011-10-27,1,5.0,0.0
CATE_1162,2011-11-10,1,1.0,1.0
CATE_1162,2011-11-15,2,4.5,0.0
CATE_1162,2011-12-10,1,5.0,0.0
CATE_1162,2011-12-16,1,5.0,0.0
CATE_1162,2011-12-22,2,5.0,0.0
CATE_1162,2011-12-28,1,5.0,0.0
CATE_1162,2011-12-31,1,3.0,0.0
CATE_1162,2012-01-08,1,5.0,0.0
CATE_1162,2012-01-15,1,3.0,0.0
CATE_1162,2012-01-18,1,5.0,0.0
CATE_1162,2012-01-25,1,5.0,0.0
CATE_1162,2012-01-26,1,5.0,0.0
CATE_1162,2012-02-07,1,3.0,0.0
CATE_1162,2012-03-13,1,4.0,0.0
CATE_1162,2012-04-28,1,5.0,0.0
CATE_1162,2012-04-30,1,4.0,0.0
CATE_1162,2012-05-17,1,5.0,0.0
CATE_1162,2012-05-24,1,5.0,0.0
CATE_1162,2012-06-03,1,5.0,0.0
CATE_1162,2012-06-05,1,5.0,0.0
CATE_1162,2012-06-11,1,5.0,0.0
CATE_1162,2012-06-12,1,5.0,0.0
CATE_1162,2012-06-21,1,5.0,0.0
CATE_1162,2012-06-22,1,5.0,0.0
CATE_1162,2012-07-03,1,5.0,0.0
CATE_1162,2012-07-04,1,3.0,0.0
CATE_1162,2012-07-21,1,5.0,0.0
CATE_1162,2012-07-29,1,5.0,0.0
CATE_1162,2012-08-06,1,5.0,0.0
CATE_1162,2012-08-07,1,3.0,0.0
CATE_1162,2012-08-21,1,5.0,0.0
CATE_1162,2012-09-01,1,5.0,0.0
CATE_1162,2012-09-05,1,5.0,0.0
CATE_1162,2012-09-06,1,3.0,0.0
CATE_1162,2012-09-07,1,1.0,1.0
CATE_1162,2012-09-10,1,2.0,1.0
CATE_1162,2012-09-14,1,5.0,0.0
CATE_1162,2012-09-16,2,5.0,0.0
CATE_1162,2012-09-17,1,3.0,0.0
CATE_1162,2012-09-21,1,2.0,1.0
CATE_1162,2012-09-29,1,2.0,1.0
CATE_1162,2012-11-01,1,3.0,0.0
CATE_1162,2012-11-21,1,5.0,0.0
CATE_1162,2012-11-29,1,5.0,0.0
CATE_1162,2012-12-07,1,5.0,0.0
CATE_1162,2012-12-13,1,5.0,0.0
CATE_1162,2013-07-27,1,5.0,0.0
CATE_1162,2013-07-31,1,5.0,0.0
CATE_1162,2013-09-30,1,3.0,0.0
CATE_1164,2010-05-31,1,3.0,0.0
CATE_1164,2010-10-01,1,4.0,0.0
CATE_1164,2010-11-12,1,4.0,0.0
CATE_1164,2010-11-18,1,5.0,0.0
CATE_1164,2010-12-27,1,1.0,1.0
CATE_1164,2011-01-05,1,4.0,0.0
CATE_1164,2011-04-07,1,1.0,1.0
CATE_1164,2011-07-03,1,4.0,0.0
CATE_1164,2011-08-07,1,5.0,0.0
CATE_1164,2011-11-13,1,4.0,0.0
CATE_1164,2012-02-02,1,5.0,0.0
CATE_1164,2012-02-13,1,4.0,0.0
CATE_1164,2012-03-18,1,4.0,0.0
CATE_1164,2012-04-14,1,5.0,0.0
CATE_1164,2012-08-05,1,3.0,0.0
CATE_1164,2012-09-25,1,4.0,0.0
CATE_1164,2012-10-20,1,4.0,0.0
CATE_1164,2012-12-16,1,4.0,0.0
CATE_1164,2012-12-31,1,5.0,0.0
CATE_1164,2013-01-16,1,4.0,0.0
CATE_1164,2013-01-28,1,1.0,1.0
CATE_1164,2013-01-30,1,5.0,0.0
CATE_1164,2013-02-07,1,4.0,0.0
CATE_1164,2013-03-11,1,5.0,0.0
CATE_1164,2013-03-27,1,5.0,0.0
CATE_1164,2013-03-29,1,5.0,0.0
CATE_1164,2013-04-08,1,4.0,0.0
CATE_1164,2013-05-24,1,5.0,0.0
CATE_1164,2013-05-28,1,2.0,1.0
CATE_1164,2013-06-08,1,3.0,0.0
CATE_1164,2013-08-15,1,4.0,0.0
CATE_1164,2013-08-30,1,3.0,0.0
CATE_1164,2013-10-27,1,5.0,0.0
CATE_1165,2008-12-26,1,2.0,1.0
CATE_1165,2012-04-14,1,5.0,0.0
CATE_1165,2012-08-27,1,1.0,1.0
CATE_1165,2013-06-13,1,5.0,0.0
CATE_1167,2008-02-03,1,4.0,0.0
CATE_1167,2008-03-22,1,4.0,0.0
CATE_1167,2008-04-01,1,5.0,0.0
CATE_1167,2008-04-17,1,4.0,0.0
CATE_1167,2008-07-10,1,5.0,0.0
CATE_1167,2008-08-17,1,1.0,1.0
CATE_1167,2008-10-14,1,3.0,0.0
CATE_1167,2009-02-16,1,3.0,0.0
CATE_1167,2009-02-17,1,5.0,0.0
CATE_1167,2009-03-13,1,4.0,0.0
CATE_1167,2009-04-06,1,3.0,0.0
CATE_1167,2009-04-11,1,5.0,0.0
CATE_1167,2009-04-17,1,3.0,0.0
CATE_1167,2009-05-04,1,5.0,0.0
CATE_1167,2009-05-16,1,5.0,0.0
CATE_1167,2009-05-18,1,4.0,0.0
CATE_1167,2009-06-12,1,5.0,0.0
CATE_1167,2009-06-26,1,4.0,0.0
CATE_1167,2009-07-13,1,3.0,0.0
CATE_1167,2009-07-27,1,4.0,0.0
CATE_1167,2009-08-07,1,4.0,0.0
CATE_1167,2009-09-15,1,5.0,0.0
CATE_1167,2009-09-18,1,1.0,1.0
CATE_1167,2009-11-08,1,3.0,0.0
CATE_1167,2009-11-10,1,5.0,0.0
CATE_1167,2009-11-16,1,4.0,0.0
CATE_1167,2009-11-18,1,5.0,0.0
CATE_1167,2009-12-19,1,4.0,0.0
CATE_1167,2010-01-01,2,4.5,0.0
CATE_1167,2010-01-04,1,4.0,0.0
CATE_1167,2010-01-05,1,5.0,0.0
CATE_1167,2010-01-16,1,5.0,0.0
CATE_1167,2010-01-20,1,4.0,0.0
CATE_1167,2010-01-24,1,4.0,0.0
CATE_1167,2010-01-28,1,1.0,1.0
CATE_1167,2010-01-29,1,4.0,0.0
CATE_1167,2010-03-10,1,5.0,0.0
CATE_1167,2010-03-12,1,4.0,0.0
CATE_1167,2010-03-15,1,5.0,0.0
CATE_1167,2010-03-18,1,1.0,1.0
CATE_1167,2010-03-26,1,4.0,0.0
CATE_1167,2010-03-28,1,4.0,0.0
CATE_1167,2010-03-31,1,3.0,0.0
CATE_1167,2010-04-12,1,5.0,0.0
CATE_1167,2010-04-14,1,3.0,0.0
CATE_1167,2010-04-20,1,4.0,0.0
CATE_1167,2010-04-21,1,3.0,0.0
CATE_1167,2010-04-25,1,3.0,0.0
CATE_1167,2010-04-26,1,4.0,0.0
CATE_1167,2010-05-03,1,4.0,0.0
CATE_1167,2010-05-08,1,4.0,0.0
CATE_1167,2010-05-09,1,4.0,0.0
CATE_1167,2010-05-10,1,3.0,0.0
CATE_1167,2010-05-26,1,1.0,1.0
CATE_1167,2010-06-21,1,4.0,0.0
CATE_1167,2010-07-02,1,2.0,1.0
CATE_1167,2010-07-17,1,3.0,0.0
CATE_1167,2010-07-28,1,5.0,0.0
CATE_1167,2010-08-07,2,4.5,0.0
CATE_1167,2010-08-21,1,1.0,1.0
CATE_1167,2010-09-05,1,3.0,0.0
CATE_1167,2010-09-11,1,4.0,0.0
CATE_1167,2010-10-05,1,4.0,0.0
CATE_1167,2010-10-06,1,5.0,0.0
CATE_1167,2010-10-13,1,5.0,0.0
CATE_1167,2010-10-15,1,1.0,1.0
CATE_1167,2010-10-28,1,4.0,0.0
CATE_1167,2010-10-30,1,1.0,1.0
CATE_1167,2010-11-02,2,4.0,0.0
CATE_1167,2010-11-05,1,3.0,0.0
CATE_1167,2010-11-07,1,4.0,0.0
CATE_1167,2010-11-18,1,5.0,0.0
CATE_1167,2010-11-19,1,4.0,0.0
CATE_1167,2010-11-28,1,2.0,1.0
CATE_1167,2010-12-03,1,2.0,1.0
CATE_1167,2010-12-09,1,5.0,0.0
CATE_1167,2010-12-10,1,5.0,0.0
CATE_1167,2010-12-15,1,5.0,0.0
CATE_1167,2010-12-21,1,5.0,0.0
CATE_1167,2010-12-22,1,5.0,0.0
CATE_1167,2010-12-23,2,4.5,0.0
CATE_1167,2010-12-27,1,4.0,0.0
CATE_1167,2010-12-28,1,5.0,0.0
CATE_1167,2010-12-29,1,4.0,0.0
CATE_1167,2011-01-03,1,5.0,0.0
CATE_1167,2011-01-04,1,4.0,0.0
CATE_1167,2011-01-08,2,4.0,0.0
CATE_1167,2011-01-13,2,4.0,0.0
CATE_1167,2011-01-14,1,3.0,0.0
CATE_1167,2011-01-16,1,5.0,0.0
CATE_1167,2011-01-20,1,5.0,0.0
CATE_1167,2011-01-27,2,4.5,0.0
CATE_1167,2011-01-29,1,2.0,1.0
CATE_1167,2011-01-30,1,4.0,0.0
CATE_1167,2011-02-12,1,3.0,0.0
CATE_1167,2011-02-14,1,3.0,0.0
CATE_1167,2011-02-18,1,3.0,0.0
CATE_1167,2011-02-19,1,5.0,0.0
CATE_1167,2011-02-23,1,3.0,0.0
CATE_1167,2011-02-24,1,5.0,0.0
CATE_1167,2011-02-26,1,3.0,0.0
CATE_1167,2011-03-01,1,2.0,1.0
CATE_1167,2011-03-03,1,4.0,0.0
CATE_1167,2011-03-09,1,5.0,0.0
CATE_1167,2011-03-10,1,5.0,0.0
CATE_1167,2011-03-12,1,4.0,0.0
CATE_1167,2011-03-15,1,4.0,0.0
CATE_1167,2011-03-24,1,5.0,0.0
CATE_1167,2011-03-29,1,4.0,0.0
CATE_1167,2011-04-01,1,5.0,0.0
CATE_1167,2011-04-04,1,3.0,0.0
CATE_1167,2011-04-07,1,4.0,0.0
CATE_1167,2011-04-10,1,1.0,1.0
CATE_1167,2011-04-17,1,1.0,1.0
CATE_1167,2011-04-25,1,4.0,0.0
CATE_1167,2011-04-28,1,5.0,0.0
CATE_1167,2011-05-02,1,5.0,0.0
CATE_1167,2011-05-11,1,3.0,0.0
CATE_1167,2011-05-14,1,5.0,0.0
CATE_1167,2011-05-25,2,4.5,0.0
CATE_1167,2011-05-27,1,4.0,0.0
CATE_1167,2011-05-30,2,4.5,0.0
CATE_1167,2011-05-31,1,4.0,0.0
CATE_1167,2011-06-08,1,4.0,0.0
CATE_1167,2011-06-11,1,5.0,0.0
CATE_1167,2011-06-13,1,3.0,0.0
CATE_1167,2011-06-15,1,5.0,0.0
CATE_1167,2011-06-22,2,4.0,0.0
CATE_1167,2011-06-26,1,5.0,0.0
CATE_1167,2011-07-07,1,2.0,1.0
CATE_1167,2011-07-27,1,3.0,0.0
CATE_1167,2011-08-04,1,4.0,0.0
CATE_1167,2011-08-07,1,4.0,0.0
CATE_1167,2011-08-11,1,1.0,1.0
CATE_1167,2011-08-18,1,5.0,0.0
CATE_1167,2011-08-20,1,3.0,0.0
CATE_1167,2011-08-25,2,5.0,0.0
CATE_1167,2011-08-27,1,1.0,1.0
CATE_1167,2011-09-04,1,5.0,0.0
CATE_1167,2011-09-08,1,4.0,0.0
CATE_1167,2011-09-14,1,4.0,0.0
CATE_1167,2011-09-16,1,5.0,0.0
CATE_1167,2011-09-21,1,5.0,0.0
CATE_1167,2011-09-28,1,5.0,0.0
CATE_1167,2011-09-30,2,4.5,0.0
CATE_1167,2011-10-02,1,4.0,0.0
CATE_1167,2011-10-04,1,4.0,0.0
CATE_1167,2011-10-06,1,5.0,0.0
CATE_1167,2011-10-09,1,4.0,0.0
CATE_1167,2011-10-10,1,5.0,0.0
CATE_1167,2011-10-11,2,4.5,0.0
CATE_1167,2011-10-12,1,4.0,0.0
CATE_1167,2011-10-21,1,4.0,0.0
CATE_1167,2011-10-22,1,2.0,1.0
CATE_1167,2011-11-01,2,4.0,0.0
CATE_1167,2011-11-02,1,5.0,0.0
CATE_1167,2011-11-03,1,5.0,0.0
CATE_1167,2011-11-09,1,5.0,0.0
CATE_1167,2011-11-11,1,5.0,0.0
CATE_1167,2011-11-15,2,4.5,0.0
CATE_1167,2011-11-17,1,4.0,0.0
CATE_1167,2011-11-28,1,5.0,0.0
CATE_1167,2011-12-01,1,5.0,0.0
CATE_1167,2011-12-06,3,4.666666666666667,0.0
CATE_1167,2011-12-07,1,4.0,0.0
CATE_1167,2011-12-13,1,4.0,0.0
CATE_1167,2011-12-15,1,5.0,0.0
CATE_1167,2011-12-16,1,5.0,0.0
CATE_1167,2011-12-21,1,1.0,1.0
CATE_1167,2011-12-22,2,5.0,0.0
CATE_1167,2011-12-27,1,2.0,1.0
CATE_1167,2011-12-28,1,5.0,0.0
CATE_1167,2012-01-01,1,4.0,0.0
CATE_1167,2012-01-08,1,5.0,0.0
CATE_1167,2012-01-10,1,5.0,0.0
CATE_1167,2012-01-13,1,5.0,0.0
CATE_1167,2012-01-20,1,5.0,0.0
CATE_1167,2012-01-29,1,4.0,0.0
CATE_1167,2012-01-30,1,4.0,0.0
CATE_1167,2012-01-31,3,4.0,0.3333333333333333
CATE_1167,2012-02-03,1,5.0,0.0
CATE_1167,2012-02-04,1,5.0,0.0
CATE_1167,2012-02-15,1,3.0,0.0
CATE_1167,2012-02-16,1,4.0,0.0
CATE_1167,2012-02-18,1,3.0,0.0
CATE_1167,2012-02-19,2,2.0,0.5
